Analyte	Gene	CHR	TWAS.Z	TWAS.P	P0	fdr_p	specific	topSNP	Discovery	NEW_hit	Tissue	P0_add	P0_cum	label_color	nudge_y
X19267.14	HAGH	16	0.967	0.334	1795620	0.885577142857143	0	0	Primary	NA	C	2836032653	2837828273	NA	NA
X9212.22	CTSF	11	-0.9569	0.33864	66563464	0.892778181818182	0	0	Primary	NA	C	2097588750	2164152214	NA	NA
X14254.27	PTPN4	2	0.957	0.338567	119759922	0.892778181818182	0	0	Primary	NA	C	276724047	396483969	NA	NA
X13730.18	CTSC	11	0.9438	0.34528	88265069	0.897547083798883	0	0	Primary	NA	C	2097588750	2185853819	NA	NA
X2977.7	EDAR	2	-0.9419	0.346252	108894471	0.897547083798883	0	0	Primary	NA	C	276724047	385618518	NA	NA
X6415.90	CPN2	3	0.9472	0.34352	194339768	0.897547083798883	0	0	Primary	NA	C	548458626	742798394	NA	NA
X3415.61	IBSP	4	-0.951	0.3416	87799554	0.897547083798883	0	0	Primary	NA	C	775968409	863767963	NA	NA
X19388.2	CDH12	5	0.942	0.346193	21750673	0.897547083798883	0	0	Primary	NA	C	992234598	1013985271	NA	NA
X8269.327	ARSK	5	-0.9465	0.343914	95555101	0.897547083798883	0	0	Primary	NA	C	992234598	1087789699	NA	NA
X3494.71	FGF17	8	0.94	0.34722	22042398	0.897549192200557	0	0	Primary	NA	C	1591733856	1613776254	NA	NA
X9348.1	C1RL	12	-0.937	0.34876	7089587	0.899025777777778	0	0	Primary	NA	C	2261842245	2268931832	NA	NA
X13710.6	SERPING1	11	-0.9237	0.35566	57597387	0.912644419889503	0	0	Primary	NA	C	2097588750	2155186137	NA	NA
X21681.10	ADAM28	8	0.923	0.35601	24294069	0.912644419889503	0	0	Primary	NA	C	1591733856	1616027925	NA	NA
X19377.14	OLFM2	19	0.9121	0.362	9853718	0.922968065395095	0	0	Primary	NA	C	3179033054	3188886772	NA	NA
X3339.33	THBS2	6	0.9059	0.36501	169215780	0.922968065395095	0	0	Primary	NA	C	1202467741	1371683521	NA	NA
X6626.81	CHST12	7	0.905	0.365	2403588	0.922968065395095	0	0	Primary	NA	C	1403002861	1405406449	NA	NA
X4775.34	GSN	9	-0.91	0.3628	121207794	0.922968065395095	0	0	Primary	NA	C	1766574898	1887782692	NA	NA
X5738.25	TNC	9	-0.90925	0.3632	115019575	0.922968065395095	0	0	Primary	NA	C	1766574898	1881594473	NA	NA
X5737.61	SEMA4D	9	-0.903	0.3665	89360787	0.924217391304348	0	0	Primary	NA	C	1766574898	1855935685	NA	NA
X21533.51	LSP1	11	-0.9003	0.36796	1850904	0.925241081081081	0	0	Primary	NA	C	2097588750	2099439654	NA	NA
X6392.7	CCN5	20	-0.89855	0.3689	44714844	0.925241081081081	0	0	Primary	NA	C	3267584620	3312299464	NA	NA
X2944.66	NBL1	1	-0.858	0.391	19596979	0.930361323155216	0	0	Primary	NA	C	0	19596979	NA	NA
X3366.51	ECM1	1	0.857	0.391	150508062	0.930361323155216	0	0	Primary	NA	C	0	150508062	NA	NA
X3627.71	MMEL1	1	0.879	0.379	2590639	0.930361323155216	0	0	Primary	NA	C	0	2590639	NA	NA
X11955.1	ARHGAP1	11	-0.8536	0.39332	46677080	0.930361323155216	0	0	Primary	NA	C	2097588750	2144265830	NA	NA
X17140.57	PDGFD	11	-0.869	0.38485	103907189	0.930361323155216	0	0	Primary	NA	C	2097588750	2201495939	NA	NA
X19143.38	CYB5R2	11	-0.857	0.39145	7665100	0.930361323155216	0	0	Primary	NA	C	2097588750	2105253850	NA	NA
X4479.14	SERPING1	11	0.869	0.38485	57597387	0.930361323155216	0	0	Primary	NA	C	2097588750	2155186137	NA	NA
X6414.8	OAF	11	-0.8862	0.3755	120211032	0.930361323155216	0	0	Primary	NA	C	2097588750	2217799782	NA	NA
X15686.49	INHBC	12	0.8738	0.38225	57434784	0.930361323155216	0	0	Primary	NA	C	2261842245	2319277029	NA	NA
X7808.5	GLCE	15	0.862	0.389	69160584	0.930361323155216	0	0	Primary	NA	C	2704379055	2773539639	NA	NA
X9604.14	CDH11	16	0.8515	0.394	64943753	0.930361323155216	0	0	Primary	NA	C	2836032653	2900976406	NA	NA
X2991.9	IL1R1	2	0.8582	0.390805	102064544	0.930361323155216	0	0	Primary	NA	C	276724047	378788591	NA	NA
X5992.50	CD8A	2	-0.8675	0.385687	86784610	0.930361323155216	0	0	Primary	NA	C	276724047	363508657	NA	NA
X21122.3	DBNDD2	20	0.88	0.3789	45406057	0.930361323155216	0	0	Primary	NA	C	3267584620	3312990677	NA	NA
X11510.31	APOL1	22	0.8577	0.391	36253071	0.930361323155216	0	0	Primary	NA	C	3438078747	3474331818	NA	NA
X8759.29	A4GALT	22	0.8532	0.3936	42692121	0.930361323155216	0	0	Primary	NA	C	3438078747	3480770868	NA	NA
X5810.25	CRIPTO	3	0.8927	0.37202	46574534	0.930361323155216	0	0	Primary	NA	C	548458626	595033160	NA	NA
X8239.223	BCHE	3	-0.8774	0.38025	165772904	0.930361323155216	0	0	Primary	NA	C	548458626	714231530	NA	NA
X16324.38	TLR1	4	-0.884	0.3767	38790677	0.930361323155216	0	0	Primary	NA	C	775968409	814759086	NA	NA
X7099.33	FSTL5	4	-0.872	0.38321	161383897	0.930361323155216	0	0	Primary	NA	C	775968409	937352306	NA	NA
X15580.2	EPHA7	6	-0.8697	0.38444	93240020	0.930361323155216	0	0	Primary	NA	C	1202467741	1295707761	NA	NA
X2747.3	ULBP3	6	-0.879	0.3794	150061053	0.930361323155216	0	0	Primary	NA	C	1202467741	1352528794	NA	NA
X14708.59	C8G	9	0.861	0.3892	136945185	0.930361323155216	0	0	Primary	NA	C	1766574898	1903520083	NA	NA
X11104.13	CHI3L1	1	-0.807	0.42	203178931	0.932377358490566	0	0	Primary	NA	C	0	203178931	NA	NA
X21384.2	FUCA1	1	0.81714	0.414	23845077	0.932377358490566	0	0	Primary	NA	C	0	23845077	NA	NA
X2605.49	TNFRSF8	1	0.82755	0.408	12063303	0.932377358490566	0	0	Primary	NA	C	0	12063303	NA	NA
X4188.1	AKR7A2	1	0.83032	0.406	19303965	0.932377358490566	0	0	Primary	NA	C	0	19303965	NA	NA
X5400.52	LEPR	1	0.843	0.399	65420652	0.932377358490566	0	0	Primary	NA	C	0	65420652	NA	NA
X5658.64	F13B	1	-0.80162	0.423	197038741	0.932377358490566	0	0	Primary	NA	C	0	197038741	NA	NA
X6367.66	FMOD	1	0.81438	0.415	203340628	0.932377358490566	0	0	Primary	NA	C	0	203340628	NA	NA
X8474.6	ROR1	1	0.80938	0.418	63774017	0.932377358490566	0	0	Primary	NA	C	0	63774017	NA	NA
X8953.47	HDGF	1	0.805	0.421	156742109	0.932377358490566	0	0	Primary	NA	C	0	156742109	NA	NA
X9218.7	FAS	10	0.79747	0.42518	88953813	0.932377358490566	0	0	Primary	NA	C	1934034850	2022988663	NA	NA
X5508.62	CTSD	11	-0.844	0.39867	1752752	0.932377358490566	0	0	Primary	NA	C	2097588750	2099341502	NA	NA
X3603.60	CLEC7A	12	-0.829	0.4071	10116777	0.932377358490566	0	0	Primary	NA	C	2261842245	2271959022	NA	NA
X9416.77	CPM	12	0.804	0.4214	68842197	0.932377358490566	0	0	Primary	NA	C	2261842245	2330684442	NA	NA
X23541.61	CLYBL	13	0.814	0.416	99606669	0.932377358490566	0	0	Primary	NA	C	2424611154	2524217823	NA	NA
X7840.64	LGMN	14	0.844	0.3987	92703807	0.932377358490566	0	0	Primary	NA	C	2568892738	2661596545	NA	NA
X10924.258	CYB5D2	17	0.821	0.412	4143168	0.932377358490566	0	0	Primary	NA	C	2955980578	2960123746	NA	NA
X11152.46	KLK13	19	0.8081	0.419	51055626	0.932377358490566	0	0	Primary	NA	C	3179033054	3230088680	NA	NA
X22576.1	CD209	19	0.8133	0.416	7739993	0.932377358490566	0	0	Primary	NA	C	3179033054	3186773047	NA	NA
X2843.13	SPINT2	19	-0.8028	0.422	38244035	0.932377358490566	0	0	Primary	NA	C	3179033054	3217277089	NA	NA
X19361.78	MATN3	2	-0.8288	0.407236	19992052	0.932377358490566	0	0	Primary	NA	C	276724047	296716099	NA	NA
X2841.13	FRZB	2	-0.798	0.42487	182833275	0.932377358490566	0	0	Primary	NA	C	276724047	459557322	NA	NA
X9288.7	FKBP7	2	0.8042	0.421287	178463664	0.932377358490566	0	0	Primary	NA	C	276724047	455187711	NA	NA
X12381.26	CBR1	21	0.799	0.424	36069941	0.932377358490566	0	0	Primary	NA	C	3361479785	3397549726	NA	NA
X3316.58	SERPIND1	22	-0.827	0.4082	20774113	0.932377358490566	0	0	Primary	NA	C	3438078747	3458852860	NA	NA
X5468.67	IL17RC	3	0.814	0.41564	9917074	0.932377358490566	0	0	Primary	NA	C	548458626	558375700	NA	NA
X9368.64	LRTM1	3	0.8079	0.41915	54918231	0.932377358490566	0	0	Primary	NA	C	548458626	603376857	NA	NA
X5343.74	CPE	4	-0.83	0.40654	165361194	0.932377358490566	0	0	Primary	NA	C	775968409	941329603	NA	NA
X15452.5	NT5E	6	0.8214	0.41144	85449584	0.932377358490566	0	0	Primary	NA	C	1202467741	1287917325	NA	NA
X17792.158	ALDH5A1	6	0.8441	0.39864	24494867	0.932377358490566	0	0	Primary	NA	C	1202467741	1226962608	NA	NA
X9340.17	FKBP14	7	-0.796	0.426	30010587	0.932377358490566	0	0	Primary	NA	C	1403002861	1433013448	NA	NA
X19617.5	PTGR1	9	-0.83038	0.4063	111549722	0.932377358490566	0	0	Primary	NA	C	1766574898	1878124620	NA	NA
X3291.30	FCER2	19	0.7876	0.431	7688758	0.936693208430913	0	0	Primary	NA	C	3179033054	3186721812	NA	NA
X7970.315	ART3	4	0.79012	0.42946	76011184	0.936693208430913	0	0	Primary	NA	C	775968409	851979593	NA	NA
X7206.20	FBP1	9	-0.788	0.4307	94603133	0.936693208430913	0	0	Primary	NA	C	1766574898	1861178031	NA	NA
X10490.3	RPN1	3	0.7757	0.43794	128619969	0.945135627906977	0	0	Primary	NA	C	548458626	677078595	NA	NA
X10894.25	SCGN	6	-0.776	0.43774	25652201	0.945135627906977	0	0	Primary	NA	C	1202467741	1228119942	NA	NA
X22959.32	DKK4	8	0.7776	0.43681	42374063	0.945135627906977	0	0	Primary	NA	C	1591733856	1634107919	NA	NA
X7161.25	H6PD	1	0.77049	0.441	9234774	0.947333333333333	0	0	Primary	NA	C	0	9234774	NA	NA
X4549.78	FUT5	19	-0.77	0.441	5865826	0.947333333333333	0	0	Primary	NA	C	3179033054	3184898880	NA	NA
X4374.45	GDF15	19	0.7673	0.443	18374731	0.949431870669746	0	0	Primary	NA	C	3179033054	3197407785	NA	NA
X14583.49	MSTN	2	0.7606	0.446904	190055700	0.955591963133641	0	0	Primary	NA	C	276724047	466779747	NA	NA
X20093.9	VCAM1	1	0.74462	0.456	100719742	0.95956462585034	0	0	Primary	NA	C	0	100719742	NA	NA
X5630.48	CD300A	17	0.745067	0.456	74466399	0.95956462585034	0	0	Primary	NA	C	2955980578	3030446977	NA	NA
X5125.6	SIGLEC14	19	-0.7501	0.453	51639478	0.95956462585034	0	0	Primary	NA	C	3179033054	3230672532	NA	NA
X2631.50	IL10RB	21	-0.746	0.456	33266367	0.95956462585034	0	0	Primary	NA	C	3361479785	3394746152	NA	NA
X11510.51	APOL1	22	0.7545	0.4506	36253071	0.95956462585034	0	0	Primary	NA	C	3438078747	3474331818	NA	NA
X7145.1	ITIH3	3	-0.7537	0.45103	52794768	0.95956462585034	0	0	Primary	NA	C	548458626	601253394	NA	NA
X8983.7	GOLM1	9	0.747	0.4551	86026146	0.95956462585034	0	0	Primary	NA	C	1766574898	1852601044	NA	NA
X10396.6	MCL1	1	0.715	0.475	150560895	0.961565957446808	0	0	Primary	NA	C	0	150560895	NA	NA
X18340.2	PSMB4	1	-0.707	0.48	151399560	0.961565957446808	0	0	Primary	NA	C	0	151399560	NA	NA
X4187.49	PGD	1	0.714	0.475	10398592	0.961565957446808	0	0	Primary	NA	C	0	10398592	NA	NA
X5069.9	CD55	1	0.71716	0.473	207321519	0.961565957446808	0	0	Primary	NA	C	0	207321519	NA	NA
X7084.1	DRAXIN	1	-0.70813	0.479	11691710	0.961565957446808	0	0	Primary	NA	C	0	11691710	NA	NA
X9092.33	ANGPTL1	1	-0.695	0.487	178849535	0.961565957446808	0	0	Primary	NA	C	0	178849535	NA	NA
X4547.59	FLRT1	11	0.7279	0.46668	64035931	0.961565957446808	0	0	Primary	NA	C	2097588750	2161624681	NA	NA
X8840.61	C1S	12	0.7025	0.48239	6988259	0.961565957446808	0	0	Primary	NA	C	2261842245	2268830504	NA	NA
X21154.8	CAB39L	13	-0.7054	0.481	49308650	0.961565957446808	0	0	Primary	NA	C	2424611154	2473919804	NA	NA
X6645.53	POSTN	13	-0.723	0.47	37562583	0.961565957446808	0	0	Primary	NA	C	2424611154	2462173737	NA	NA
X7227.75	COCH	14	-0.732	0.4643	30874514	0.961565957446808	0	0	Primary	NA	C	2568892738	2599767252	NA	NA
X2828.82	SPINT1	15	-0.728	0.467	40844018	0.961565957446808	0	0	Primary	NA	C	2704379055	2745223073	NA	NA
X18893.26	ADGRG1	16	0.7236	0.469	57610652	0.961565957446808	0	0	Primary	NA	C	2836032653	2893643305	NA	NA
X5648.28	CTRB2	16	0.7096	0.478	75204103	0.961565957446808	0	0	Primary	NA	C	2836032653	2911236756	NA	NA
X13093.6	SECTM1	17	-0.729	0.466	82321024	0.961565957446808	0	0	Primary	NA	C	2955980578	3038301602	NA	NA
X14109.15	CCL15	17	0.697	0.486	35996440	0.961565957446808	0	0	Primary	NA	C	2955980578	2991977018	NA	NA
X21766.50	SGSH	17	-0.698455	0.485	80206716	0.961565957446808	0	0	Primary	NA	C	2955980578	3036187294	NA	NA
X6404.20	C1QL1	17	-0.70814	0.479	44959693	0.961565957446808	0	0	Primary	NA	C	2955980578	3000940271	NA	NA
X9385.4	GAA	17	-0.741327	0.458	80101533	0.961565957446808	0	0	Primary	NA	C	2955980578	3036082111	NA	NA
X12396.19	HIBCH	2	-0.699	0.484552	190189735	0.961565957446808	0	0	Primary	NA	C	276724047	466913782	NA	NA
X4968.50	CAPG	2	0.7208	0.471061	85394753	0.961565957446808	0	0	Primary	NA	C	276724047	362118800	NA	NA
X9204.33	POMC	2	-0.7001	0.483882	25160853	0.961565957446808	0	0	Primary	NA	C	276724047	301884900	NA	NA
X15367.38	BPIFB1	20	0.70003	0.4839	33273480	0.961565957446808	0	0	Primary	NA	C	3267584620	3300858100	NA	NA
X4763.31	AFM	4	0.728	0.46661	73481745	0.961565957446808	0	0	Primary	NA	C	775968409	849450154	NA	NA
X3043.49	SPARC	5	0.726	0.467839	151661096	0.961565957446808	0	0	Primary	NA	C	992234598	1143895694	NA	NA
X2737.22	CCN3	8	0.6996	0.48418	119416446	0.961565957446808	0	0	Primary	NA	C	1591733856	1711150302	NA	NA
X7156.2	FUT10	8	0.7329	0.46362	33370824	0.961565957446808	0	0	Primary	NA	C	1591733856	1625104680	NA	NA
X18864.7	PRSS3	9	0.721	0.4709	33750679	0.961565957446808	0	0	Primary	NA	C	1766574898	1800325577	NA	NA
X21441.20	TYRP1	9	-0.73461	0.4626	12685439	0.961565957446808	0	0	Primary	NA	C	1766574898	1779260337	NA	NA
X16606.85	AKR1B1	7	0.692	0.489	134442356	0.963464968152866	0	0	Primary	NA	C	1403002861	1537445217	NA	NA
X4467.49	SPARCL1	4	0.68943	0.49055	87473335	0.964471186440678	0	0	Primary	NA	C	775968409	863441744	NA	NA
X13112.179	FSTL1	3	0.683	0.49463	120392293	0.964983815513627	0	0	Primary	NA	C	548458626	668850919	NA	NA
X2190.55	F11	4	-0.685	0.49334	186266189	0.964983815513627	0	0	Primary	NA	C	775968409	962234598	NA	NA
X3593.72	CASP3	4	-0.687	0.49208	184627696	0.964983815513627	0	0	Primary	NA	C	775968409	960596105	NA	NA
X21221.67	SERPINB9	6	0.6808	0.49601	2887270	0.964983815513627	0	0	Primary	NA	C	1202467741	1205355011	NA	NA
X14121.24	TNFRSF10D	8	0.6819	0.49531	23135588	0.964983815513627	0	0	Primary	NA	C	1591733856	1614869444	NA	NA
X6462.12	TIMP4	3	0.67	0.50286	12153068	0.974225636743215	0	0	Primary	NA	C	548458626	560611694	NA	NA
X15385.116	FABP2	4	-0.67055	0.50251	119317250	0.974225636743215	0	0	Primary	NA	C	775968409	895285659	NA	NA
X3352.80	CA6	1	-0.66184	0.508	8945867	0.975838016528926	0	0	Primary	NA	C	0	8945867	NA	NA
X7916.10	S100A7	1	0.6646	0.506	153457744	0.975838016528926	0	0	Primary	NA	C	0	153457744	NA	NA
X5392.73	FAS	10	0.66047	0.50895	88953813	0.975838016528926	0	0	Primary	NA	C	1934034850	2022988663	NA	NA
X20203.45	C1S	12	0.6619	0.50801	6988259	0.975838016528926	0	0	Primary	NA	C	2261842245	2268830504	NA	NA
X16872.248	GSTZ1	14	0.662	0.5079	77320996	0.975838016528926	0	0	Primary	NA	C	2568892738	2646213734	NA	NA
X6039.24	CRHBP	5	0.657	0.511181	76953045	0.978094779381443	0	0	Primary	NA	C	992234598	1069187643	NA	NA
X8002.27	TMPRSS5	11	0.6487	0.51655	113687547	0.978618181818182	0	0	Primary	NA	C	2097588750	2211276297	NA	NA
X17722.5	FKBP4	12	-0.6408	0.52164	2794970	0.978618181818182	0	0	Primary	NA	C	2261842245	2264637215	NA	NA
X21390.68	DCT	13	-0.642	0.521	94436811	0.978618181818182	0	0	Primary	NA	C	2424611154	2519047965	NA	NA
X5694.57	SMOC1	14	-0.648	0.517	69854131	0.978618181818182	0	0	Primary	NA	C	2568892738	2638746869	NA	NA
X5634.39	POFUT1	20	-0.64025	0.522	32207855	0.978618181818182	0	0	Primary	NA	C	3267584620	3299792475	NA	NA
X6342.10	NPNT	4	-0.64443	0.5193	105894775	0.978618181818182	0	0	Primary	NA	C	775968409	881863184	NA	NA
X15486.126	AOC1	7	0.651	0.515	150824627	0.978618181818182	0	0	Primary	NA	C	1403002861	1553827488	NA	NA
X13543.7	PTGR1	9	-0.64211	0.5208	111549722	0.978618181818182	0	0	Primary	NA	C	1766574898	1878124620	NA	NA
X8974.172	COL15A1	9	-0.6458	0.5184	98943179	0.978618181818182	0	0	Primary	NA	C	1766574898	1865518077	NA	NA
X9253.52	ABO	9	0.647	0.5176	133250401	0.978618181818182	0	0	Primary	NA	C	1766574898	1899825299	NA	NA
X7239.9	GSTM1	1	-0.63754	0.524	109687814	0.979375421686747	0	0	Primary	NA	C	0	109687814	NA	NA
X8229.1	GXYLT1	12	-0.636	0.52478	42081845	0.979375421686747	0	0	Primary	NA	C	2261842245	2303924090	NA	NA
X6493.9	CPZ	4	-0.63478	0.52557	8592660	0.979375421686747	0	0	Primary	NA	C	775968409	784561069	NA	NA
X3396.54	REN	1	0.631	0.528	204154819	0.979968	0	0	Primary	NA	C	0	204154819	NA	NA
X18235.16	PGP	16	0.6305	0.528	2211593	0.979968	0	0	Primary	NA	C	2836032653	2838244246	NA	NA
X21945.4	WNT5B	12	0.627	0.53066	1529891	0.980981035856574	0	0	Primary	NA	C	2261842245	2263372136	NA	NA
X6629.3	DEFB1	8	-0.6275	0.53031	6870592	0.980981035856574	0	0	Primary	NA	C	1591733856	1598604448	NA	NA
X4156.74	TGFB2	1	0.623	0.533	218345336	0.981185770750988	0	0	Primary	NA	C	0	218345336	NA	NA
X8244.16	FUT8	14	-0.62	0.535	65410592	0.981185770750988	0	0	Primary	NA	C	2568892738	2634303330	NA	NA
X9312.8	AZGP1	7	0.623	0.533	99966720	0.981185770750988	0	0	Primary	NA	C	1403002861	1502969581	NA	NA
X7693.13	TNFRSF10B	8	0.6205	0.53492	23020133	0.981185770750988	0	0	Primary	NA	C	1591733856	1614753989	NA	NA
X17748.21	TP53I3	2	0.6187	0.536099	24077433	0.98126207495069	0	0	Primary	NA	C	276724047	300801480	NA	NA
X12667.2	GDA	9	0.61532	0.5383	72114595	0.983351181102362	0	0	Primary	NA	C	1766574898	1838689493	NA	NA
X3323.37	LRP8	1	0.608	0.543	53242364	0.9841875	0	0	Primary	NA	C	0	53242364	NA	NA
X12476.50	TIGAR	12	-0.613	0.53988	4307763	0.9841875	0	0	Primary	NA	C	2261842245	2266150008	NA	NA
X18878.15	GREM1	15	-0.61	0.542	32718004	0.9841875	0	0	Primary	NA	C	2704379055	2737097059	NA	NA
X3044.3	CCL18	17	-0.61	0.542	36064272	0.9841875	0	0	Primary	NA	C	2955980578	2992044850	NA	NA
X10472.53	TNFRSF14	1	-0.35436	0.723	2555639	0.995930011074197	0	0	Primary	NA	C	0	2555639	NA	NA
X10938.13	CD58	1	-0.074	0.941	116514534	0.995930011074197	0	0	Primary	NA	C	0	116514534	NA	NA
X11102.22	REG4	1	0.11742	0.907	119794017	0.995930011074197	0	0	Primary	NA	C	0	119794017	NA	NA
X12727.7	PTGFRN	1	-0.07214	0.942	116909916	0.995930011074197	0	0	Primary	NA	C	0	116909916	NA	NA
X13983.27	CRYZ	1	-0.345	0.73	74705482	0.995930011074197	0	0	Primary	NA	C	0	74705482	NA	NA
X14078.69	XCL1	1	0.22004	0.826	168576605	0.995930011074197	0	0	Primary	NA	C	0	168576605	NA	NA
X14100.63	C1QC	1	0.28871	0.773	22643014	0.995930011074197	0	0	Primary	NA	C	0	22643014	NA	NA
X14116.129	S100A4	1	0.39	0.697	153543613	0.995930011074197	0	0	Primary	NA	C	0	153543613	NA	NA
X14148.2	ISG15	1	0.57654	0.564	1001138	0.995930011074197	0	0	Primary	NA	C	0	1001138	NA	NA
X15370.5	BOLA1	1	0.24237	0.808	149887890	0.995930011074197	0	0	Primary	NA	C	0	149887890	NA	NA
X15503.15	LEFTY2	1	-0.14852	0.882	225936598	0.995930011074197	0	0	Primary	NA	C	0	225936598	NA	NA
X16055.3	CFHR5	1	-0.41677	0.677	196975010	0.995930011074197	0	0	Primary	NA	C	0	196975010	NA	NA
X16614.27	RSPO1	1	0.09857	0.921	37611350	0.995930011074197	0	0	Primary	NA	C	0	37611350	NA	NA
X16621.77	NAXE	1	0.13338	0.894	156591756	0.995930011074197	0	0	Primary	NA	C	0	156591756	NA	NA
X16758.96	HDGF	1	-0.28	0.779	156742109	0.995930011074197	0	0	Primary	NA	C	0	156742109	NA	NA
X18212.43	GSTM5	1	-0.07717	0.938	109711780	0.995930011074197	0	0	Primary	NA	C	0	109711780	NA	NA
X18830.1	ITLN1	1	0.27942	0.78	160876540	0.995930011074197	0	0	Primary	NA	C	0	160876540	NA	NA
X20434.23	PCP4L1	1	-0.5284	0.597	161258745	0.995930011074197	0	0	Primary	NA	C	0	161258745	NA	NA
X20921.1	GIPC2	1	0.34873	0.727	77979542	0.995930011074197	0	0	Primary	NA	C	0	77979542	NA	NA
X20936.8	TATDN3	1	0.43088	0.667	212791828	0.995930011074197	0	0	Primary	NA	C	0	212791828	NA	NA
X22960.8	FCGR2B	1	-0.58582	0.558	161663143	0.995930011074197	0	0	Primary	NA	C	0	161663143	NA	NA
X23521.29	NME7	1	-0.154	0.878	169132531	0.995930011074197	0	0	Primary	NA	C	0	169132531	NA	NA
X24215.8	PRRX1	1	0.37826	0.705	170662728	0.995930011074197	0	0	Primary	NA	C	0	170662728	NA	NA
X2844.53	TIE1	1	0.27	0.787	43300982	0.995930011074197	0	0	Primary	NA	C	0	43300982	NA	NA
X3310.62	FCGR2B	1	-0.33003	0.741	161663143	0.995930011074197	0	0	Primary	NA	C	0	161663143	NA	NA
X3324.51	LY9	1	-0.591	0.555	160796074	0.995930011074197	0	0	Primary	NA	C	0	160796074	NA	NA
X3730.81	TNFRSF4	1	0.158	0.874	1211326	0.995930011074197	0	0	Primary	NA	C	0	1211326	NA	NA
X3815.14	IL12RB2	1	-0.445	0.656	67307364	0.995930011074197	0	0	Primary	NA	C	0	67307364	NA	NA
X4154.57	SELP	1	-0.41811	0.676	169588849	0.995930011074197	0	0	Primary	NA	C	0	169588849	NA	NA
X4159.130	CFH	1	-0.45251	0.651	196651754	0.995930011074197	0	0	Primary	NA	C	0	196651754	NA	NA
X4979.34	DPT	1	-0.25776	0.797	168695468	0.995930011074197	0	0	Primary	NA	C	0	168695468	NA	NA
X5231.79	PCSK9	1	0.41	0.682	55039447	0.995930011074197	0	0	Primary	NA	C	0	55039447	NA	NA
X5352.11	TNFRSF14	1	-0.20939	0.834	2555639	0.995930011074197	0	0	Primary	NA	C	0	2555639	NA	NA
X5487.7	SLAMF7	1	0.283	0.777	160739057	0.995930011074197	0	0	Primary	NA	C	0	160739057	NA	NA
X5742.14	ACP6	1	0.46146	0.644	147629652	0.995930011074197	0	0	Primary	NA	C	0	147629652	NA	NA
X6385.63	VWA1	1	0.07	0.944	1434861	0.995930011074197	0	0	Primary	NA	C	0	1434861	NA	NA
X8081.55	PLD5	1	-0.20926	0.834	242082986	0.995930011074197	0	0	Primary	NA	C	0	242082986	NA	NA
X8368.102	TNFRSF1B	1	-0.15748	0.875	12166991	0.995930011074197	0	0	Primary	NA	C	0	12166991	NA	NA
X9383.24	CHI3L2	1	0.052	0.959	111200771	0.995930011074197	0	0	Primary	NA	C	0	111200771	NA	NA
X9595.11	B4GALT2	1	0.262	0.793	43978943	0.995930011074197	0	0	Primary	NA	C	0	43978943	NA	NA
X10620.21	MSMB	10	-0.05186	0.95864	46033307	0.995930011074197	0	0	Primary	NA	C	1934034850	1980068157	NA	NA
X11313.100	PCBD1	10	-0.068	0.94579	70882280	0.995930011074197	0	0	Primary	NA	C	1934034850	2004917130	NA	NA
X14054.17	IL15RA	10	-0.29003	0.77179	5943639	0.995930011074197	0	0	Primary	NA	C	1934034850	1939978489	NA	NA
X15471.29	PNLIPRP2	10	-0.09	0.92829	116620953	0.995930011074197	0	0	Primary	NA	C	1934034850	2050655803	NA	NA
X17377.1	AKR1C3	10	0.39942	0.68958	5035354	0.995930011074197	0	0	Primary	NA	C	1934034850	1939070204	NA	NA
X17513.11	ANXA11	10	0.22299	0.82354	80150889	0.995930011074197	0	0	Primary	NA	C	1934034850	2014185739	NA	NA
X19590.46	SFTPD	10	-0.33359	0.73869	79937467	0.995930011074197	0	0	Primary	NA	C	1934034850	2013972317	NA	NA
X20950.159	PRTFDC1	10	0.13485	0.89273	24848614	0.995930011074197	0	0	Primary	NA	C	1934034850	1958883464	NA	NA
X21271.53	AKR1C2	10	-0.32634	0.74417	4987775	0.995930011074197	0	0	Primary	NA	C	1934034850	1939022625	NA	NA
X21437.77	MGMT	10	-0.07913	0.93693	129467190	0.995930011074197	0	0	Primary	NA	C	1934034850	2063502040	NA	NA
X23296.29	SFRP5	10	-0.12292	0.90217	97766751	0.995930011074197	0	0	Primary	NA	C	1934034850	2031801601	NA	NA
X23528.199	PHYHIPL	10	-0.488	0.62555	59176643	0.995930011074197	0	0	Primary	NA	C	1934034850	1993211493	NA	NA
X23543.92	TRUB1	10	0.54834	0.58346	114938195	0.995930011074197	0	0	Primary	NA	C	1934034850	2048973045	NA	NA
X3212.30	ASAH2	10	0.49165	0.62297	50182778	0.995930011074197	0	0	Primary	NA	C	1934034850	1984217628	NA	NA
X3220.40	RET	10	-0.561	0.5748	43077064	0.995930011074197	0	0	Primary	NA	C	1934034850	1977111914	NA	NA
X4420.7	ADAM12	10	-0.202	0.83992	126012381	0.995930011074197	0	0	Primary	NA	C	1934034850	2060047231	NA	NA
X4962.52	CDNF	10	-0.43948	0.66032	14819245	0.995930011074197	0	0	Primary	NA	C	1934034850	1948854095	NA	NA
X6248.68	FAS	10	0.252	0.80104	88953813	0.995930011074197	0	0	Primary	NA	C	1934034850	2022988663	NA	NA
X6957.14	PNLIPRP2	10	-0.15127	0.87977	116620953	0.995930011074197	0	0	Primary	NA	C	1934034850	2050655803	NA	NA
