Analyte	Gene	CHR	TWAS.Z	TWAS.P	P0	fdr_p	specific	topSNP	Discovery	NEW_hit	Tissue	P0_add	P0_cum	label_color	nudge_y
X4155.3	TNC	9	0.653	0.51376	115019575	0.946082504892368	0	0	Primary	NA	C	1766574898	1881594473	NA	NA
X6042.52	TNC	9	-0.653	0.51376	115019575	0.946082504892368	0	0	Primary	NA	C	1766574898	1881594473	NA	NA
X7131.207	TNC	9	-0.653	0.51376	115019575	0.946082504892368	0	0	Primary	NA	C	1766574898	1881594473	NA	NA
X3212.30	ASAH2	10	-0.6505	0.5154	50182778	0.946502923976608	0	0	Primary	NA	C	1934034850	1984217628	NA	NA
X5363.51	SEMA3E	7	0.6497	0.516	83363238	0.946502923976608	0	0	Primary	NA	C	1403002861	1486366099	NA	NA
X9360.33	EDIL3	5	-0.6432	0.52007	83940554	0.952112587548638	0	0	Primary	NA	C	992234598	1076175152	NA	NA
X19277.4	TSTD1	1	0.64011	0.5221	161037631	0.952124224806201	0	0	Primary	NA	C	0	161037631	NA	NA
X21437.77	MGMT	10	-0.6402	0.522	129467190	0.952124224806201	0	0	Primary	NA	C	1934034850	2063502040	NA	NA
X13742.66	IL22	12	0.631	0.528	68248242	0.954249712643678	0	0	Primary	NA	C	2261682439	2329930681	NA	NA
X12534.10	CALCOCO2	17	0.6291	0.529	48831018	0.954249712643678	0	0	Primary	NA	C	2955820772	3004651790	NA	NA
X13708.56	KLK8	19	0.6288	0.529	50996007	0.954249712643678	0	0	Primary	NA	C	3178873248	3229869255	NA	NA
X18881.7	ADGRE5	19	0.634	0.526	14380501	0.954249712643678	0	0	Primary	NA	C	3178873248	3193253749	NA	NA
X15514.26	BCHE	3	0.629	0.52935	165772904	0.954249712643678	0	0	Primary	NA	C	548458626	714231530	NA	NA
X6626.81	CHST12	7	-0.629	0.529	2403588	0.954249712643678	0	0	Primary	NA	C	1403002861	1405406449	NA	NA
X3181.50	CTSS	1	-0.62	0.53526	150730079	0.957565893536122	0	0	Primary	NA	C	0	150730079	NA	NA
X20923.10	MDP1	14	0.6214	0.5343	24213943	0.957565893536122	0	0	Primary	NA	C	2568732932	2592946875	NA	NA
X19317.114	ACP3	3	-0.621	0.5346	132317369	0.957565893536122	0	0	Primary	NA	C	548458626	680775995	NA	NA
X9340.17	FKBP14	7	0.624	0.533	30010587	0.957565893536122	0	0	Primary	NA	C	1403002861	1433013448	NA	NA
X3173.49	NAAA	4	0.611	0.54118	75913660	0.966319506641366	0	0	Primary	NA	C	775968409	851882069	NA	NA
X11837.7	TNFRSF18	1	-0.588	0.55653	1203508	0.969733487084871	0	0	Primary	NA	C	0	1203508	NA	NA
X3293.2	CD5L	1	-0.585	0.55855	157830911	0.969733487084871	0	0	Primary	NA	C	0	157830911	NA	NA
X9459.7	FAS	10	0.59	0.5552	88953813	0.969733487084871	0	0	Primary	NA	C	1934034850	2022988663	NA	NA
X11955.1	ARHGAP1	11	0.594	0.55251	46677080	0.969733487084871	0	0	Primary	NA	C	2097428944	2144106024	NA	NA
X4929.55	SHBG	17	-0.5865	0.558	7613946	0.969733487084871	0	0	Primary	NA	C	2955820772	2963434718	NA	NA
X5909.51	NME1	17	0.591	0.555	51153559	0.969733487084871	0	0	Primary	NA	C	2955820772	3006974331	NA	NA
X4968.50	CAPG	2	-0.589	0.55586	85394753	0.969733487084871	0	0	Primary	NA	C	276724047	362118800	NA	NA
X6431.68	PCYOX1	2	-0.595	0.55184	70257386	0.969733487084871	0	0	Primary	NA	C	276724047	346981433	NA	NA
X6247.9	SIRPB1	20	0.596	0.55103	1561385	0.969733487084871	0	0	Primary	NA	C	3267424814	3268986199	NA	NA
X13686.2	IL5RA	3	0.5943	0.55234	3066324	0.969733487084871	0	0	Primary	NA	C	548458626	551524950	NA	NA
X15580.2	EPHA7	6	0.591	0.5543	93240020	0.969733487084871	0	0	Primary	NA	C	1202467741	1295707761	NA	NA
X23597.11	AGFG2	7	0.59	0.555	100539203	0.969733487084871	0	0	Primary	NA	C	1403002861	1503542064	NA	NA
X3494.71	FGF17	8	0.5958	0.5513	22042398	0.969733487084871	0	0	Primary	NA	C	1591733856	1613776254	NA	NA
X11109.56	SVEP1	9	-0.5908	0.55465	110365248	0.969733487084871	0	0	Primary	NA	C	1766574898	1876940146	NA	NA
X21163.21	TBC1D13	9	-0.6055	0.54485	128787253	0.969733487084871	0	0	Primary	NA	C	1766574898	1895362151	NA	NA
X10396.6	MCL1	1	0.388	0.69802	150560895	0.970606056129985	0	0	Primary	NA	C	0	150560895	NA	NA
X11104.13	CHI3L1	1	0.503	0.61496	203178931	0.970606056129985	0	0	Primary	NA	C	0	203178931	NA	NA
X12486.8	GLRX2	1	0.57256	0.56694	193090866	0.970606056129985	0	0	Primary	NA	C	0	193090866	NA	NA
X15584.9	CFHR2	1	0.40059	0.68872	196943738	0.970606056129985	0	0	Primary	NA	C	0	196943738	NA	NA
X16055.3	CFHR5	1	0.479	0.63194	196975010	0.970606056129985	0	0	Primary	NA	C	0	196975010	NA	NA
X18340.2	PSMB4	1	-0.442	0.65849	151399560	0.970606056129985	0	0	Primary	NA	C	0	151399560	NA	NA
X18830.1	ITLN1	1	0.54075	0.58868	160876540	0.970606056129985	0	0	Primary	NA	C	0	160876540	NA	NA
X22960.8	FCGR2B	1	-0.44407	0.65699	161663143	0.970606056129985	0	0	Primary	NA	C	0	161663143	NA	NA
X3296.92	CNTN2	1	-0.50544	0.61325	205042937	0.970606056129985	0	0	Primary	NA	C	0	205042937	NA	NA
X4159.130	CFH	1	-0.41389	0.67896	196651754	0.970606056129985	0	0	Primary	NA	C	0	196651754	NA	NA
X4192.10	AKR1A1	1	0.46727	0.64031	45550543	0.970606056129985	0	0	Primary	NA	C	0	45550543	NA	NA
X4906.35	F5	1	-0.40807	0.68322	169511951	0.970606056129985	0	0	Primary	NA	C	0	169511951	NA	NA
X5069.9	CD55	1	0.43	0.6672	207321519	0.970606056129985	0	0	Primary	NA	C	0	207321519	NA	NA
X5487.7	SLAMF7	1	-0.52076	0.60253	160739057	0.970606056129985	0	0	Primary	NA	C	0	160739057	NA	NA
X5728.60	FCRL1	1	-0.44029	0.65973	157794403	0.970606056129985	0	0	Primary	NA	C	0	157794403	NA	NA
X6385.63	VWA1	1	-0.503	0.61496	1434861	0.970606056129985	0	0	Primary	NA	C	0	1434861	NA	NA
X7161.25	H6PD	1	-0.529	0.59681	9234774	0.970606056129985	0	0	Primary	NA	C	0	9234774	NA	NA
X7192.37	IFNLR1	1	0.54879	0.58315	24154168	0.970606056129985	0	0	Primary	NA	C	0	24154168	NA	NA
X7239.9	GSTM1	1	-0.511	0.60935	109687814	0.970606056129985	0	0	Primary	NA	C	0	109687814	NA	NA
X7885.17	CFHR5	1	-0.41271	0.67982	196975010	0.970606056129985	0	0	Primary	NA	C	0	196975010	NA	NA
X9092.33	ANGPTL1	1	0.52715	0.59809	178849535	0.970606056129985	0	0	Primary	NA	C	0	178849535	NA	NA
X11716.28	LRIT2	10	-0.53	0.5961	84220571	0.970606056129985	0	0	Primary	NA	C	1934034850	2018255421	NA	NA
X14054.17	IL15RA	10	0.3954	0.6925	5943639	0.970606056129985	0	0	Primary	NA	C	1934034850	1939978489	NA	NA
X19590.46	SFTPD	10	-0.4363	0.6626	79937467	0.970606056129985	0	0	Primary	NA	C	1934034850	2013972317	NA	NA
X2637.77	MRC1	10	0.458	0.647	17809348	0.970606056129985	0	0	Primary	NA	C	1934034850	1951844198	NA	NA
X6957.14	PNLIPRP2	10	-0.466	0.6412	116620953	0.970606056129985	0	0	Primary	NA	C	1934034850	2050655803	NA	NA
X10818.36	SMPD1	11	-0.4175	0.67632	6390440	0.970606056129985	0	0	Primary	NA	C	2097428944	2103819384	NA	NA
X13387.55	EHF	11	0.5135	0.6076	34621093	0.970606056129985	0	0	Primary	NA	C	2097428944	2132050037	NA	NA
X14711.27	CST6	11	-0.5148	0.60669	66012008	0.970606056129985	0	0	Primary	NA	C	2097428944	2163440952	NA	NA
X18313.4	ASRGL1	11	-0.399	0.68989	62337448	0.970606056129985	0	0	Primary	NA	C	2097428944	2159766392	NA	NA
X20457.13	COA4	11	0.481	0.63052	73872667	0.970606056129985	0	0	Primary	NA	C	2097428944	2171301611	NA	NA
X2998.53	JAM3	11	0.5508	0.58175	134069071	0.970606056129985	0	0	Primary	NA	C	2097428944	2231498015	NA	NA
X3032.11	CGA|FSHB	11	0.444	0.65704	30231014	0.970606056129985	0	0	Primary	NA	C	2097428944	2127659958	NA	NA
X3728.52	SCT	11	0.5414	0.58821	626309	0.970606056129985	0	0	Primary	NA	C	2097428944	2098055253	NA	NA
X4541.49	CDON	11	0.528	0.59751	125955796	0.970606056129985	0	0	Primary	NA	C	2097428944	2223384740	NA	NA
X4924.32	MMP1	11	0.5463	0.58488	102789401	0.970606056129985	0	0	Primary	NA	C	2097428944	2200218345	NA	NA
X5722.78	PRCP	11	0.4099	0.68189	82822936	0.970606056129985	0	0	Primary	NA	C	2097428944	2180251880	NA	NA
X8002.27	TMPRSS5	11	-0.3883	0.69779	113687547	0.970606056129985	0	0	Primary	NA	C	2097428944	2211116491	NA	NA
X8479.4	MMP10	11	0.5251	0.59948	102770502	0.970606056129985	0	0	Primary	NA	C	2097428944	2200199446	NA	NA
X9172.69	MMP8	11	-0.5471	0.58428	102711796	0.970606056129985	0	0	Primary	NA	C	2097428944	2200140740	NA	NA
X2778.10	IL22	12	0.3899	0.6966	68248242	0.970606056129985	0	0	Primary	NA	C	2261682439	2329930681	NA	NA
X4276.10	PEBP1	12	-0.557	0.5775	118136124	0.970606056129985	0	0	Primary	NA	C	2261682439	2379818563	NA	NA
X8976.13	B4GALNT1	12	0.4789	0.632	57623409	0.970606056129985	0	0	Primary	NA	C	2261682439	2319305848	NA	NA
X9348.1	C1RL	12	0.4821	0.6297	7089587	0.970606056129985	0	0	Primary	NA	C	2261682439	2268772026	NA	NA
X9416.77	CPM	12	-0.4485	0.6538	68842197	0.970606056129985	0	0	Primary	NA	C	2261682439	2330524636	NA	NA
X4984.83	ESD	13	0.48	0.631125	46771256	0.970606056129985	0	0	Primary	NA	C	2424451348	2471222604	NA	NA
X5621.64	THSD1	13	0.499	0.618046	52377167	0.970606056129985	0	0	Primary	NA	C	2424451348	2476828515	NA	NA
X13118.5	SMOC1	14	0.4049	0.6855	69854131	0.970606056129985	0	0	Primary	NA	C	2568732932	2638587063	NA	NA
X15576.158	RNASE3	14	0.505	0.6136	20891385	0.970606056129985	0	0	Primary	NA	C	2568732932	2589624317	NA	NA
X6583.67	SERPINA10	14	0.3876	0.6983	94280460	0.970606056129985	0	0	Primary	NA	C	2568732932	2663013392	NA	NA
X8923.94	GALNT16	14	0.535	0.5926	69259277	0.970606056129985	0	0	Primary	NA	C	2568732932	2637992209	NA	NA
X18188.12	GATM	15	-0.523	0.601122	45361124	0.970606056129985	0	0	Primary	NA	C	2704219249	2749580373	NA	NA
X2774.10	IL16	15	-0.566	0.571394	81159575	0.970606056129985	0	0	Primary	NA	C	2704219249	2785378824	NA	NA
X9793.145	IGDCC4	15	-0.513	0.607951	65381484	0.970606056129985	0	0	Primary	NA	C	2704219249	2769600733	NA	NA
X15513.108	PRSS8	16	-0.57471	0.5655	31131433	0.970606056129985	0	0	Primary	NA	C	2835872847	2867004280	NA	NA
X18893.26	ADGRG1	16	0.48658	0.6266	57610652	0.970606056129985	0	0	Primary	NA	C	2835872847	2893483499	NA	NA
X21724.22	GALNS	16	-0.45507	0.6491	88813734	0.970606056129985	0	0	Primary	NA	C	2835872847	2924686581	NA	NA
X3191.50	WFIKKN1	16	0.5225	0.6013	629239	0.970606056129985	0	0	Primary	NA	C	2835872847	2836502086	NA	NA
X9409.11	TPSAB1	16	0.4831	0.629	1240379	0.970606056129985	0	0	Primary	NA	C	2835872847	2837113226	NA	NA
X5066.134	CD300C	17	0.5063	0.613	74541073	0.970606056129985	0	0	Primary	NA	C	2955820772	3030361845	NA	NA
X5129.12	SCARF1	17	0.4663	0.641	1633858	0.970606056129985	0	0	Primary	NA	C	2955820772	2957454630	NA	NA
X6404.20	C1QL1	17	-0.4784	0.632	44959693	0.970606056129985	0	0	Primary	NA	C	2955820772	3000780465	NA	NA
X7823.22	ST6GALNAC2	17	-0.488	0.626	76565377	0.970606056129985	0	0	Primary	NA	C	2955820772	3032386149	NA	NA
X7909.37	SHBG	17	-0.536	0.592	7613946	0.970606056129985	0	0	Primary	NA	C	2955820772	2963434718	NA	NA
X10428.1	KIR2DS2	19	-0.5745	0.566	54476196	0.970606056129985	0	0	Primary	NA	C	3178873248	3233349444	NA	NA
X11152.46	KLK13	19	-0.4321	0.666	51055626	0.970606056129985	0	0	Primary	NA	C	3178873248	3229928874	NA	NA
X16320.139	CD320	19	-0.5122	0.609	8302127	0.970606056129985	0	0	Primary	NA	C	3178873248	3187175375	NA	NA
X19377.14	OLFM2	19	-0.555	0.579	9853718	0.970606056129985	0	0	Primary	NA	C	3178873248	3188726966	NA	NA
X22576.2	CD209	19	-0.4696	0.639	7739993	0.970606056129985	0	0	Primary	NA	C	3178873248	3186613241	NA	NA
X2843.13	SPINT2	19	0.4661	0.641	38244035	0.970606056129985	0	0	Primary	NA	C	3178873248	3217117283	NA	NA
X3796.79	ANGPTL4	19	-0.3927	0.695	8363289	0.970606056129985	0	0	Primary	NA	C	3178873248	3187236537	NA	NA
X6455.52	HAPLN4	19	-0.5037	0.614	19254756	0.970606056129985	0	0	Primary	NA	C	3178873248	3198128004	NA	NA
X7244.16	IGFLR1	19	0.4043	0.686	35738801	0.970606056129985	0	0	Primary	NA	C	3178873248	3214612049	NA	NA
X10916.44	PLA2R1	2	-0.4859	0.62701	159932006	0.970606056129985	0	0	Primary	NA	C	276724047	436656053	NA	NA
X11280.6	GAD1	2	0.5649	0.57213	170813213	0.970606056129985	0	0	Primary	NA	C	276724047	447537260	NA	NA
X15476.6	REG3G	2	-0.5567	0.57774	79025686	0.970606056129985	0	0	Primary	NA	C	276724047	355749733	NA	NA
X19787.14	MERTK	2	0.477	0.63336	111898607	0.970606056129985	0	0	Primary	NA	C	276724047	388622654	NA	NA
X21891.31	FBLN7	2	0.5576	0.5771	112138385	0.970606056129985	0	0	Primary	NA	C	276724047	388862432	NA	NA
X2994.71	IL1RL2	2	0.412	0.68034	102187006	0.970606056129985	0	0	Primary	NA	C	276724047	378911053	NA	NA
X9204.33	POMC	2	-0.429	0.66792	25160853	0.970606056129985	0	0	Primary	NA	C	276724047	301884900	NA	NA
X15526.33	GSS	20	0.444	0.65724	34928432	0.970606056129985	0	0	Primary	NA	C	3267424814	3302353246	NA	NA
X18231.147	PRND	20	-0.515	0.60678	4721909	0.970606056129985	0	0	Primary	NA	C	3267424814	3272146723	NA	NA
X4126.22	BPI	20	-0.498	0.61848	38304150	0.970606056129985	0	0	Primary	NA	C	3267424814	3305728964	NA	NA
X8932.1	ENTPD6	20	-0.423	0.67251	25195693	0.970606056129985	0	0	Primary	NA	C	3267424814	3292620507	NA	NA
X17460.51	MX1	21	-0.52	0.60306	41420020	0.970606056129985	0	0	Primary	NA	C	3361319979	3402739999	NA	NA
X6507.16	NCAM2	21	0.439	0.66066	20998409	0.970606056129985	0	0	Primary	NA	C	3361319979	3382318388	NA	NA
X11510.31	APOL1	22	-0.41714	0.6766	36253071	0.970606056129985	0	0	Primary	NA	C	3437918941	3474172012	NA	NA
X15560.52	TCN2	22	0.48175	0.63	30607003	0.970606056129985	0	0	Primary	NA	C	3437918941	3468525944	NA	NA
X6512.68	KREMEN1	22	0.463	0.6434	29073035	0.970606056129985	0	0	Primary	NA	C	3437918941	3466991976	NA	NA
X19279.42	RBP1	3	0.3932	0.69414	139517434	0.970606056129985	0	0	Primary	NA	C	548458626	687976060	NA	NA
X21439.37	HCLS1	3	-0.417	0.67668	121631399	0.970606056129985	0	0	Primary	NA	C	548458626	670090025	NA	NA
X6923.1	PLOD2	3	0.438	0.66139	146035139	0.970606056129985	0	0	Primary	NA	C	548458626	694493765	NA	NA
X7628.40	CRELD1	3	0.5545	0.57921	9933793	0.970606056129985	0	0	Primary	NA	C	548458626	558392419	NA	NA
X2475.1	KIT	4	0.409	0.68254	54657267	0.970606056129985	0	0	Primary	NA	C	775968409	830625676	NA	NA
X3593.72	CASP3	4	0.427	0.6694	184627696	0.970606056129985	0	0	Primary	NA	C	775968409	960596105	NA	NA
X4569.52	SORCS2	4	-0.54	0.5892	7192538	0.970606056129985	0	0	Primary	NA	C	775968409	783160947	NA	NA
X6342.10	NPNT	4	0.4299	0.66725	105894775	0.970606056129985	0	0	Primary	NA	C	775968409	881863184	NA	NA
X9018.38	PCDH10	4	0.5569	0.57757	133149294	0.970606056129985	0	0	Primary	NA	C	775968409	909117703	NA	NA
X12338.27	EGFLAM	5	0.509	0.61073	38258409	0.970606056129985	0	0	Primary	NA	C	992234598	1030493007	NA	NA
X13731.14	C7	5	0.4505	0.65238	40909492	0.970606056129985	0	0	Primary	NA	C	992234598	1033144090	NA	NA
X14110.200	SPARC	5	0.407	0.68401	151661096	0.970606056129985	0	0	Primary	NA	C	992234598	1143895694	NA	NA
X18284.77	WWC1	5	-0.4724	0.63667	168291645	0.970606056129985	0	0	Primary	NA	C	992234598	1160526243	NA	NA
X25297.11	SH3PXD2B	5	0.3883	0.69781	172325000	0.970606056129985	0	0	Primary	NA	C	992234598	1164559598	NA	NA
X3196.6	HAPLN1	5	-0.431	0.66647	83637805	0.970606056129985	0	0	Primary	NA	C	992234598	1075872403	NA	NA
X4543.65	COL23A1	5	-0.494	0.62131	178237476	0.970606056129985	0	0	Primary	NA	C	992234598	1170472074	NA	NA
X5620.13	PAM	5	-0.4762	0.63394	102753981	0.970606056129985	0	0	Primary	NA	C	992234598	1094988579	NA	NA
X5834.18	IL9	5	-0.4653	0.6417	135892246	0.970606056129985	0	0	Primary	NA	C	992234598	1128126844	NA	NA
X6039.24	CRHBP	5	-0.469	0.63907	76953045	0.970606056129985	0	0	Primary	NA	C	992234598	1069187643	NA	NA
X6450.8	FABP6	5	0.4341	0.66419	160187367	0.970606056129985	0	0	Primary	NA	C	992234598	1152421965	NA	NA
X10737.96	SERPINB1	6	-0.534	0.5933	2832332	0.970606056129985	0	0	Primary	NA	C	1202467741	1205300073	NA	NA
X14111.15	THBS2	6	-0.396	0.6922	169215780	0.970606056129985	0	0	Primary	NA	C	1202467741	1371683521	NA	NA
X15452.5	NT5E	6	-0.45	0.6527	85449584	0.970606056129985	0	0	Primary	NA	C	1202467741	1287917325	NA	NA
X16913.8	RNASET2	6	0.455	0.6489	166922113	0.970606056129985	0	0	Primary	NA	C	1202467741	1369389854	NA	NA
X17792.158	ALDH5A1	6	0.417	0.677	24494867	0.970606056129985	0	0	Primary	NA	C	1202467741	1226962608	NA	NA
X19254.125	GMPR	6	-0.52	0.6031	16238587	0.970606056129985	0	0	Primary	NA	C	1202467741	1218706328	NA	NA
X21221.67	SERPINB9	6	-0.444	0.6567	2887270	0.970606056129985	0	0	Primary	NA	C	1202467741	1205355011	NA	NA
X24647.3	APOBEC2	6	0.391	0.6957	41053202	0.970606056129985	0	0	Primary	NA	C	1202467741	1243520943	NA	NA
X25060.18	ME1	6	0.394	0.6936	83210402	0.970606056129985	0	0	Primary	NA	C	1202467741	1285678143	NA	NA
X3290.50	CD109	6	0.544	0.5867	73695785	0.970606056129985	0	0	Primary	NA	C	1202467741	1276163526	NA	NA
X6556.5	ENPP5	6	-0.429	0.6679	46159185	0.970606056129985	0	0	Primary	NA	C	1202467741	1248626926	NA	NA
X9282.12	CRISP2	6	-0.493	0.622	49692358	0.970606056129985	0	0	Primary	NA	C	1202467741	1252160099	NA	NA
X15562.24	GUSB	7	-0.4896	0.624	65960684	0.970606056129985	0	0	Primary	NA	C	1403002861	1468963545	NA	NA
X16606.85	AKR1B1	7	0.5528	0.58	134442356	0.970606056129985	0	0	Primary	NA	C	1403002861	1537445217	NA	NA
X2681.23	HGF	7	-0.522	0.602	81699010	0.970606056129985	0	0	Primary	NA	C	1403002861	1484701871	NA	NA
X22381.1	LACTB2	8	-0.5678	0.5701	70635318	0.970606056129985	0	0	Primary	NA	C	1591733856	1662369174	NA	NA
X4566.24	RSPO2	8	0.399	0.6899	107899316	0.970606056129985	0	0	Primary	NA	C	1591733856	1699633172	NA	NA
X7096.30	RMDN1	8	-0.4847	0.6279	86468257	0.970606056129985	0	0	Primary	NA	C	1591733856	1678202113	NA	NA
X8925.25	RRM2B	8	0.539	0.5899	102204502	0.970606056129985	0	0	Primary	NA	C	1591733856	1693938358	NA	NA
X9370.69	GGH	8	0.4425	0.6581	63014881	0.970606056129985	0	0	Primary	NA	C	1591733856	1654748737	NA	NA
X17456.53	GOLM1	9	0.5732	0.56651	86026146	0.970606056129985	0	0	Primary	NA	C	1766574898	1852601044	NA	NA
X21441.20	TYRP1	9	-0.398	0.69063	12685439	0.970606056129985	0	0	Primary	NA	C	1766574898	1779260337	NA	NA
X24693.5	CLIC3	9	0.4275	0.66903	136994608	0.970606056129985	0	0	Primary	NA	C	1766574898	1903569506	NA	NA
X2968.61	TNFSF15	9	0.543	0.58713	114784652	0.970606056129985	0	0	Primary	NA	C	1766574898	1881359550	NA	NA
X7815.49	IGFBPL1	9	-0.474	0.6355	38406528	0.970606056129985	0	0	Primary	NA	C	1766574898	1804981426	NA	NA
X8397.147	QSOX2	9	-0.5126	0.60823	136206333	0.970606056129985	0	0	Primary	NA	C	1766574898	1902781231	NA	NA
X20516.11	SCN3B	11	-0.3783	0.70523	123629187	0.972595620437956	0	0	Primary	NA	C	2097428944	2221058131	NA	NA
X8000.17	KIR2DL5A	19	-0.3744	0.708	54833142	0.972595620437956	0	0	Primary	NA	C	3178873248	3233706390	NA	NA
X11510.51	APOL1	22	0.37552	0.7073	36253071	0.972595620437956	0	0	Primary	NA	C	3437918941	3474172012	NA	NA
X5509.7	EGF	4	0.379	0.70469	109912883	0.972595620437956	0	0	Primary	NA	C	775968409	885881292	NA	NA
X13733.5	IL12B	5	-0.377	0.70616	159314780	0.972595620437956	0	0	Primary	NA	C	992234598	1151549378	NA	NA
X15305.7	SCGN	6	-0.378	0.7053	25652201	0.972595620437956	0	0	Primary	NA	C	1202467741	1228119942	NA	NA
X25070.18	MICAL1	6	0.38	0.7039	109444062	0.972595620437956	0	0	Primary	NA	C	1202467741	1311911803	NA	NA
X9337.43	TAC1	7	-0.382	0.702	97732084	0.972595620437956	0	0	Primary	NA	C	1403002861	1500734945	NA	NA
X14100.63	C1QC	1	0.36	0.71885	22643014	0.972812215909091	0	0	Primary	NA	C	0	22643014	NA	NA
X16758.96	HDGF	1	0.3482	0.72769	156742109	0.972812215909091	0	0	Primary	NA	C	0	156742109	NA	NA
X20434.23	PCP4L1	1	-0.35598	0.72185	161258745	0.972812215909091	0	0	Primary	NA	C	0	161258745	NA	NA
X4154.57	SELP	1	-0.35194	0.72488	169588849	0.972812215909091	0	0	Primary	NA	C	0	169588849	NA	NA
X9326.33	ITIH2	10	0.3553	0.7224	7703316	0.972812215909091	0	0	Primary	NA	C	1934034850	1941738166	NA	NA
X10809.14	KLRB1	12	-0.35	0.7263	9594551	0.972812215909091	0	0	Primary	NA	C	2261682439	2271276990	NA	NA
X17722.5	FKBP4	12	0.348	0.7278	2794970	0.972812215909091	0	0	Primary	NA	C	2261682439	2264477409	NA	NA
X18280.29	DTD2	14	0.3603	0.7186	31446036	0.972812215909091	0	0	Primary	NA	C	2568732932	2600178968	NA	NA
X7015.8	LILRB5	19	-0.353	0.724	54249421	0.972812215909091	0	0	Primary	NA	C	3178873248	3233122669	NA	NA
X8299.66	LILRA4	19	-0.367	0.714	54333185	0.972812215909091	0	0	Primary	NA	C	3178873248	3233206433	NA	NA
X8773.172	EMILIN3	20	-0.351	0.72559	41359962	0.972812215909091	0	0	Primary	NA	C	3267424814	3308784776	NA	NA
X2631.50	IL10RB	21	0.351	0.72579	33266367	0.972812215909091	0	0	Primary	NA	C	3361319979	3394586346	NA	NA
X8989.40	SCUBE1	22	0.37272	0.7094	43197280	0.972812215909091	0	0	Primary	NA	C	3437918941	3481116221	NA	NA
X17350.13	CHMP2B	3	-0.3623	0.71715	87227271	0.972812215909091	0	0	Primary	NA	C	548458626	635685897	NA	NA
X5468.67	IL17RC	3	-0.3709	0.71074	9917074	0.972812215909091	0	0	Primary	NA	C	548458626	558375700	NA	NA
X13113.7	SPP1	4	0.3555	0.72224	87975667	0.972812215909091	0	0	Primary	NA	C	775968409	863944076	NA	NA
X8269.327	ARSK	5	-0.3646	0.71539	95555101	0.972812215909091	0	0	Primary	NA	C	992234598	1087789699	NA	NA
X9894.13	MYO6	6	0.355	0.7226	75749201	0.972812215909091	0	0	Primary	NA	C	1202467741	1278216942	NA	NA
X15486.126	AOC1	7	-0.3521	0.725	150824627	0.972812215909091	0	0	Primary	NA	C	1403002861	1553827488	NA	NA
X11067.13	BGLAP	1	0.21198	0.83212	156242184	0.975954735547355	0	0	Primary	NA	C	0	156242184	NA	NA
X12727.7	PTGFRN	1	-0.31635	0.75174	116909916	0.975954735547355	0	0	Primary	NA	C	0	116909916	NA	NA
X18347.15	LAMA2|LAMB1|LAMC1	1	-0.24924	0.80318	183023420	0.975954735547355	0	0	Primary	NA	C	0	183023420	NA	NA
X3310.62	FCGR2B	1	-0.27115	0.78628	161663143	0.975954735547355	0	0	Primary	NA	C	0	161663143	NA	NA
X3352.80	CA6	1	-0.24681	0.80505	8945867	0.975954735547355	0	0	Primary	NA	C	0	8945867	NA	NA
X3366.51	ECM1	1	-0.29122	0.77088	150508062	0.975954735547355	0	0	Primary	NA	C	0	150508062	NA	NA
X5231.79	PCSK9	1	0.201	0.8407	55039447	0.975954735547355	0	0	Primary	NA	C	0	55039447	NA	NA
X6367.66	FMOD	1	-0.22337	0.82324	203340628	0.975954735547355	0	0	Primary	NA	C	0	203340628	NA	NA
X7918.114	AMY1A	1	0.319	0.74973	103655519	0.975954735547355	0	0	Primary	NA	C	0	103655519	NA	NA
X8246.9	PCSK9	1	0.201	0.8407	55039447	0.975954735547355	0	0	Primary	NA	C	0	55039447	NA	NA
X9077.10	MAN1A2	1	-0.254	0.7995	117367449	0.975954735547355	0	0	Primary	NA	C	0	117367449	NA	NA
X15613.16	PNLIP	10	-0.233	0.8158	116545931	0.975954735547355	0	0	Primary	NA	C	1934034850	2050580781	NA	NA
X21549.144	TECTB	10	0.2308	0.8175	112283400	0.975954735547355	0	0	Primary	NA	C	1934034850	2046318250	NA	NA
X23296.29	SFRP5	10	0.2039	0.8384	97766751	0.975954735547355	0	0	Primary	NA	C	1934034850	2031801601	NA	NA
X5248.68	PPIF	10	0.208	0.8352	79347469	0.975954735547355	0	0	Primary	NA	C	1934034850	2013382319	NA	NA
X8233.2	ITIH5	10	-0.333	0.7391	7559270	0.975954735547355	0	0	Primary	NA	C	1934034850	1941594120	NA	NA
X10479.18	MMP10	11	0.28	0.77948	102770502	0.975954735547355	0	0	Primary	NA	C	2097428944	2200199446	NA	NA
X13730.18	CTSC	11	0.331	0.74064	88265069	0.975954735547355	0	0	Primary	NA	C	2097428944	2185694013	NA	NA
X15495.9	FOLR3	11	0.2377	0.8121	72114869	0.975954735547355	0	0	Primary	NA	C	2097428944	2169543813	NA	NA
X21533.51	LSP1	11	0.2729	0.78494	1850904	0.975954735547355	0	0	Primary	NA	C	2097428944	2099279848	NA	NA
X23569.53	STARD10	11	0.209	0.83446	72754729	0.975954735547355	0	0	Primary	NA	C	2097428944	2170183673	NA	NA
X3218.8	FOLH1	11	-0.291	0.77105	49145092	0.975954735547355	0	0	Primary	NA	C	2097428944	2146574036	NA	NA
X3303.23	CST6	11	-0.2116	0.83244	66012008	0.975954735547355	0	0	Primary	NA	C	2097428944	2163440952	NA	NA
